title,url,keywords
Emergence of novel cephalopod gene regulation and expression through large-scale genome reorganization,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9023564/,"Coleoid cephalopods, Euprymna scolopes, comparative genomics, functional genomics, genomic restructuring, microsyntenies, topological compartments, regulatory structure, cephalopod innovations (MACIs), nervous system evolution"
Modeled microgravity alters apoptotic gene expression and caspase activity in the squid-vibrio symbiosis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9389742/,"Microgravity, Apoptosis, Caspases, Symbiosis, Euprymna scolopes, Vibrio fischeri, Host-microbe interactions, Gene expression, Caspase inhibitors, Animal-microbial homeostasis"
In vitro generation of mechanically functional cartilage grafts based on adult human stem cells and 3D-woven poly(epsilon-caprolactone) scaffolds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2824534/,"poly(ε-caprolactone) scaffolds, human mesenchymal stem cells (hMSC), cartilage tissue engineering, aggregate moduli, chondrogenic additives, bioreactor culture, scaffold structure, glycosaminoglycans (GAG), collagen type II, articular cartilage"
Chondrogenesis and mineralization during in vitro culture of human mesenchymal stem cells on three-dimensional woven scaffolds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2991213/,"human mesenchymal stem cells, three-dimensional woven poly(ɛ-caprolactone) scaffolds, skeletal tissue engineering, chondrogenic medium, osteogenic medium, glycosaminoglycan, hydroxyproline, calcium content, alkaline phosphatase activity, gene expression"
Microbiome metadata standards: Report of the National Microbiome Data Collaborative's workshop and follow-on activities.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8269219/,Error
Spaceflight alters host-gut microbiota interactions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11362537/,"ISS rodent habitat, spaceflight, host-microbiota interactions, murine gut microbiota, multiomics, metagenomics, bile acid metabolism, butyrate metabolising bacteria, Extibacter muris, Dysosmobacter welbionis"
Asparagine biosynthesis as a mechanism of increased host lethality induced by Serratia marcescens in simulated microgravity environments,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9111996/,"Low-shear modeled microgravity, Serratia marcescens, Drosophila melanogaster, asparagine biosynthesis, virulence, aspartate, glutamine, L-asparaginase, host mortality, opportunistic pathogen"
Comparative genomic analysis of Cohnella hashimotonis sp. nov. isolated from the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10308117/,"International Space Station (ISS), Paenibacillaceae, Cohnella, novel species, Cohnella hashimotonis, 16S sequence, average nucleotide identity (ANI), digital DNA-DNA hybridization (dDDH), whole-genome sequences (WGSs), pangenomic analysis"
Characterization of metagenome-assembled genomes from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10233975/,"Metagenome-assembled genomes, International Space Station, microbial evolution, microgravity, antimicrobial resistance, virulence genes, phylogenetic analysis, Methylobacterium ajmalii, Kalamiella piersonii, metaSPAdes"
Biocontrol in built environments to reduce pathogen exposure and infection risk.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10848226/,"microbiome of the built environment, antibiotic-resistant pathogens, microbial ecology, biocontrol, probiotic cleaning, Bacillus, intervention techniques, surface transmission, hospital-acquired infections, species interactions"
Extracellular nucleotides elicit cytosolic free calcium oscillations in Arabidopsis.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3329368/,"abscisic acid, ADP, ATP, cytosolic free calcium, extracellular purine nucleotides, ionotropic receptor-like activity, L-glutamate, plasma membrane calcium channels, reactive oxygen species, root epidermis"
"Calcium, mechanical signaling, and tip growth",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12008199/,"Root gravitropism, rice mutant, COILING ROOT IN WATER 1 (CRW1), ETHYLENE-INSENSITIVE3 (EIN3)-BINDING F-BOX PROTEIN (OsEBF1), OsEIL1/2-OsERF82 ethylene signaling module, reactive oxygen species, polar localization of PIN-FORMED 2 (OsPIN2), auxin distribution, mechanosensing, calcium signaling"
Gravitropism and mechanical signaling in plants.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12008199/,"ETHYLENE-INSENSITIVE3-BINDING F-BOX PROTEIN, EIN3 LIKE 1 and 2, ETHYLENE RESPONSE FACTOR 82, reactive oxygen species, root cap stability, PIN-FORMED 2, auxin distribution, gravitropic growth, mechanosensing-induced calcium signaling, ethylene signaling pathway"
"Salt stress-induced Ca2+ waves are associated with rapid, long-distance root-to-shoot signaling in plants.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4035928/,"Ca 2+ waves, plant-wide signaling system, long-distance transmission, cortical cell layers, endodermal cell layers, salt stress, molecular responses, rapid integration, Yellow Cameleon, Two Pore Channel 1"
Gravitropic signaling in plants,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12008199/,"OsCRW1, OsEBF1, OsEIL1/2, OsERF82, ethylene signaling, auxin distribution, PIN-FORMED 2 (OsPIN2), reactive oxygen species, root gravitropism, mechanosensing-induced calcium signaling"
Wortmannin-induced vacuole fusion enhances amyloplast dynamics in Arabidopsis zigzag1 hypocotyls.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5181587/,"Amyloplasts, graviperceptive cells, zig-1 hypocotyls, wortmannin treatment, physical association, vacuole, cytoskeleton, gravitropism, SNARE, graviperception"
A ROS-assisted calcium wave dependent on AtRBOHD and TPC1 propagates the systemic response to salt stress in Arabidopsis roots,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4936552/,"ROS-assisted calcium-induced calcium release, stress-induced Ca2+ waves, Ca2+ dynamics, ROS dynamics, mathematical modeling, direct measurement, plants, calcium release, propagation, experimental methods"
"ROS, calcium and electric signals: Key mediators of rapid systemic signaling in plants",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7610290/,"reactive oxygen species wave, systemic response, Arabidopsis thaliana, excess light stress, vascular bundles, plant stress signaling, ROS propagation, systemic acquired acclimation, photoinhibition, light stress response"
Real-time In Vivo Recording of Arabidopsis Calcium Signals During Insect Feeding Using a Fluorescent Biosensor,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5614317/,"Calcium signaling, plant defense response, microbial elicitors, hemipteran pest, genetically-encoded calcium sensor, GCaMP3, Arabidopsis thaliana, fluorescence microscopy, cytosolic calcium dynamics, biotic stress"
"Orchestrating rapid long-distance signaling in plants with Ca2+ , ROS, and electrical signals",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5677518/,"systemic signaling, reactive oxygen species (ROS), Ca2+ signaling, electrical signaling, trio signaling, NADPH oxidase RBOHD, two pore channel 1 (TPC1), glutamate receptor-like channels (GLR3.3, GLR3.6), cell wall, plasmodesmata"
"Glutamate triggers long-distance, calcium-based plant defense signaling.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11850895/,"glutathione, glutamate, Arabidopsis, genetic screening, hairpin RNA-based library, defense signaling, GLUTAMATE RECEPTOR-LIKE 3.3, calcium-based signaling, systemic communication, herbivory defense"
Test of Arabidopsis Space Transcriptome: A discovery environment to explore multiple plant biology spaceflight experiments.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7076552/,"Arabidopsis thaliana, spaceflight, transcriptomics, proteomics, epigenomics, International Space Station, GeneLab, Qlik database management, systems biology, oxidative stress"
Tonoplast-localized Ca2+ pumps regulate Ca2+ signals during pattern-triggered immunity in Arabidopsis thaliana.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7414185/,"Ca2+ signaling, plant immune responses, bacterial elicitor peptide flg22, tonoplast Ca2+ pumps, disrupted Ca2+ signals, plasma membrane, tonoplast, immune-related phenotypes, Ca2+ signaling dynamics, autoinhibited calcium ATPase"
The fast and the furious: Rapid long-range signaling in plants.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8133610/,"systemic signaling system, electrical signals, Ca2+ signals, reactive oxygen species, hydraulic signals, NAPDH oxidases, two pore channel ion channels, glutamate receptor-like channels, cyclic nucleotide gated channels, plant-wide responses"
Rad-Bio-App: A discovery environment for biologists to explore spaceflight-related radiation exposures,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8113475/,"spaceflight, microgravity, ionizing radiation, radiation exposure, Rad-Bio-App, GeneLab data repository, radiation metadata, radiation biologists, biological systems, web-accessible database"
The vacuolar H+/Ca transporter CAX1 participates in submergence and anoxia stress responses.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9706465/,"anoxia tolerance, calcium signals, CAX transporters, Arabidopsis thaliana, submergence tolerance, vacuolar calcium homeostasis, reactive oxygen species, hormone signaling, genetically encoded calcium indicators, flooding stress adaptation"
Meta-analysis of the space flight and microgravity response of the Arabidopsis plant transcriptome,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10027818/,"Arabidopsis thaliana, spaceflight, transcriptomic analysis, GeneLab data repository, differential expression, microarray, RNA-seq, metadata matrix, experimental design, flight hardware"
"Low-dose, ionizing radiation and age-related changes in skeletal microarchitecture",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3337602/,"osteoporosis, ionizing radiation, gamma radiation, bone loss, microcomputed tomography, cancellous bone, microarchitecture, skeletal aging, bone cell differentiation, C57BL/6J mice"
Ionizing Radiation Stimulates Expression of Pro-Osteoclastogenic Genes in Marrow and Skeletal Tissue,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4490751/,"ionizing radiation, bone loss, osteoclasts, cancellous bone, total body irradiation, gamma rays, heavy ions, Rankl expression, osteoclastogenic cytokine, bone resorption"
Preservation of Multiple Mammalian Tissues to Maximize Science Return from Ground Based and Spaceflight Experiments,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5132293/,"RNA Integrity Number, tissue harvest time post-euthanasia, preservation methods, storage duration, spaceflight experiments, enzyme activities, rodent experiments, RNA quality, on-orbit dissections, -80°C storage"
Hindlimb Unloading: Rodent Analog for Microgravity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11747068/,"Single-cell RNA sequencing, hindlimb unloading, vascular remodeling, carotid artery, femoral artery, endothelial cells, smooth muscle cells, fibroblasts, cellular communication, transcription factors"
Redox Signaling and Its Impact on Skeletal and Vascular Responses to Spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5666834/,"spaceflight, microgravity, radiation, musculoskeletal dysfunction, vascular dysfunction, redox signaling, oxidative stress, reactive oxygen species, hindlimb unloading, antioxidant"
Influence of social isolation during prolonged simulated weightlessness by hindlimb unloading,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6753329/,"hindlimb unloading model, social isolation, musculoskeletal deficits, immune responses, hypothalamic-pituitary-adrenal axis, CD4+ T cells, adrenal gland mass, plasma corticosterone, spaceflight stressors, combined stressors"
Validation of a new Rodent experimental System to investigate consequences of Long Duration Space Habitation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012842/,"Rodent Research-1 mission, microgravity, low earth orbit, on-orbit sample recovery, euthanized on-orbit, liver mass elevation, enzyme activities, soleus muscle atrophy, chronic stress indices, flight hardware ground controls"
Skeletal tissue regulation by catalase over-expression in mitochondria,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4405755/,"disuse muscle atrophy, mitochondrial dysfunction, hindlimb unloading, antioxidant defence system, mitochondrial fusion, OXPHOS capacity, AMP-activated protein kinase (AMPK) pathway, PGC-1α overexpression, pro-fusion proteins, MuRF1 and atrogin1 expression"
Overexpression of catalase in mitochondria mitigates changes in hippocampal cytokine expression following simulated microgravity and isolation.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8260663/,"simulated microgravity, hindlimb unloading, isolation, hippocampus, inflammatory cytokines, mitochondrial reactive oxygen species (ROS), MCAT mice, neuroinflammatory responses, spaceflight, prolonged bedrest"
An extensive allelic series of Drosophila kae1 mutants reveals diverse and tissue-specific requirements for t6A biogenesis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4647464/,"N 6 -threonylcarbamoyl-adenosine, t6A, tRNA modification, Kae1, Drosophila, metazoan, lymph gland overgrowth, lamellocytes, imaginal discs, tissue-specific requirements"
Novel Organelles with Elements of Bacterial and Eukaryotic Secretion Systems Weaponize Parasites of Drosophila,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5659752/,"parasitoid wasps, Drosophila melanogaster, Leptopilina, immune suppression, virus-like particles (VLPs), proteomics, extracellular organelles, secretion systems, type 3 secretion system, Mixed Strategy Extracellular Vesicles (MSEVs)"
A combined computational strategy of sequence and structural analysis predicts the existence of a functional eicosanoid pathway in Drosophila melanogaster.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6372189/,"eicosanoid biosynthesis pathway, Drosophila melanogaster, bioinformatics approaches, cyclooxygenase, lipoxygenase, sequence analysis, structural homology models, catalytic domain, biolipid synthesis, Drosophila genetics"
Immune suppressive extracellular vesicle proteins of Leptopilina heterotoma are encoded in the wasp genome.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6945029/,"Extracellular vesicles, MSEVs, Leptopilina heterotoma, Drosophila, immune suppression, proteomics, whole genome sequencing, de novo assembly, vertical inheritance, endoparasitoid wasp"
Spaceflight and simulated microgravity conditions increase virulence of Serratia marcescens in the Drosophila melanogaster infection model.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7000411/,"immune disorders, spaceflight, Serratia marcescens, Drosophila melanogaster, increased virulence, simulated microgravity, rotating wall vessel, Imd pathway, Toll pathway, physiological changes"
A parasitoid wasp of Drosophila employs preemptive and reactive strategies to deplete its host's blood cells,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8191917/,"Leptopilina heterotoma, extracellular vesicles (EVs), immune suppression, hematopoietic depletion, lymph gland, posterior signaling center (PSC), lamellocytes, endocytic machinery, Rab7, Rab5"
In Silico Analysis of a Drosophila Parasitoid Venom Peptide Reveals Prevalence of the Cation‚ÄìPolar‚ÄìCation Clip Motif in Knottin Proteins,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9865768/,"Leptopilina heterotoma, extracellular vesicle-like structures, knottin peptide, inhibitor cysteine knot fold, Cation–Polar–Cation clip, antimicrobial activity, heparin-binding proteins, Toll-NF-kappa B immune pathway, therapeutic drug development, structure–function relationships"
Drosophila parasitoids go to space: Unexpected effects of spaceflight on hosts and their parasitoids.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10797188/,"Drosophila melanogaster, immune system dysfunction, spaceflight, parasitoid wasps, blood cell function, tumor-bearing mutant, inflammation-related genes, virulence genes, host-parasite interactions, mutant wasps"
Drosophila parasitoids go to space: Unexpected effects of spaceflight on hosts and their parasitoids,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10797188/,"Drosophila melanogaster, immune system dysfunction, spaceflight, parasitoid wasps, host immunity, inflammation-related genes, blood tumor-bearing mutant, virulence genes, wing color mutation, host-parasite studies"
Simultaneous exposure of cultured human lymphoblastic cells to simulated microgravity and radiation increases chromosome aberrations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7555395/,"microgravity, space radiation, chromosome aberrations, simulated μG, carbon ion, X-ray, human lymphoblastic TK6 cells, space travel, cancer risk, dose response"
Genes required for survival in microgravity revealed by genome-wide yeast deletion collections cultured during spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4309212/,"spaceflight, microgravity, yeast deletion collection, strain fitness, genome-wide sensitivity profiles, DNA-damaging agents, redox state, hyperosmolar sodium chloride, homozygous deletion strains, heterozygous deletion strains"
Physical Forces Modulate Oxidative Status and Stress Defense Meditated Metabolic Adaptation of Yeast Colonies: Spaceflight and Microgravity Simulations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6560652/,"Baker’s yeast, Saccharomyces cerevisiae, giant colonies, ammonia convection, shear stress, reactive oxygen species, apoptosis, microgravity, random positioning machine, colony differentiation"
Effects of space flight on mouse liver versus kidney: Gene pathway analyses.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6321533/,"spaceflight, microgravity, gene expression, transcriptome, kidney, liver, gene array analysis, apoptosis, cellular responses to peptides, fat cell differentiation"
Yeast in Space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12040010/,"Cryptococcus albidus, central nervous system infection, cryptococcal meningitis, liposomal-amphotericin B, ideal bodyweight, severely obese patient, cerebrospinal fluid, 5-fluorocytosine, mass spectrometry, brain magnetic resonance imaging"
Endocrine Effects of Space Flight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11833055/,"Three-dimensional clinostat, simulated microgravity, mouse models, central nervous system, brain transcriptomics, serum metabolomics, fecal microbiomics, behavioral tests, bone loss, spaceflight-induced transcriptome changes"
Role of shear stress on renal proximal tubular cells for nephrotoxicity assays,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9146534/,"contrast-induced nephropathy, kidney-on-a-chip, contrast media viscosity, renal tubular epithelial cells, fluid shear stress, in vitro model, cytotoxic effect, microfluidic culture, iopromide, iodixanol"
Bone hemodynamic responses to changes in external pressure.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11492218/,"epinephrine, otoendoscopic surgery, subcutaneous injection, external auditory canal, surgical field clarity, hemodynamics, randomized controlled trial, tympanic membrane flap flipping time, physiological saline, concentration comparison"
Back pain in space and post-flight spine injury: Mechanisms and countermeasure development,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6339989/,"microgravity exposure, lumbar spine, multifidus atrophy, cross-sectional area (CSA), functional cross-sectional area (FCSA), lumbar lordosis, flexion-extension range of motion (FE ROM), vertebral end plate pathology, disc herniation, astronaut countermeasures"
Fifteen days of microgravity causes growth in calvaria of mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4110898/,"bone remodeling, microgravity, skeletal unloading, head-ward fluid shifts, calvariae, micro-computed tomography, bone volume (BV), cross-sectional thickness (CsTh), tissue mineral density (TMD), space flight"
Altered disc compression in children with idiopathic low back pain: an upright magnetic resonance imaging backpack study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3947616/,"idiopathic low back pain, upright MRI, lumbar spine, disc compression, intervertebral disc, lumbar lordosis, lumbar coronal deformity, backpack loads, pediatric patients, repeated measures design"
Spaceflight-induced bone loss alters failure mode and reduces bending strength in murine spinal segments.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5477841/,"spaceflight, intervertebral disc herniation, microgravity, bending properties, murine, four-point bending, vertebral bone loss, bone mineral density, trabecular thickness, growth plate failure"
Spaceflight-associated vascular remodeling and gene expression in mouse calvaria.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9139491/,"bone mass loss, microgravity, spaceflight, calvarial vascular remodeling, gene expression, angiogenesis, osteogenesis, VEGFA, BMP-2, cephalad fluid shift"
"Exposure of Mycobacterium marinum to low-shear modeled microgravity: Effect on growth, the transcriptome and survival under stress.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5515531/,"Mycobacterium marinum, low-shear modeled microgravity, biofilms, transcriptome changes, sigma factor H, mycobactin, hydrogen peroxide sensitivity, rotary cell culture system, high aspect ratio vessels, macrophage infection simulation"
Effects of mechanostimulation on gravitropism and signal persistence in flax roots.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258067/,"gravitropism, clinorotation, mechanostimulation, gravistimulation, flax roots, root growth rate, angular velocity, gravity signal longevity, signal persistence, graviresponse"
Oxygen dependency of germinating Brassica seeds.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10025027/,"cauliflower, Brassica oleracea, salt stress, salinity tolerance, seed priming, hydropriming, halopriming, osmopriming, physio-biochemical attributes, reactive oxygen species"
"Desiccation mitigates heat stress in the resurrection fern, Pleopeltis polypodioides",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7733933/,"heat stress, desiccation tolerant plants, Pleopeltis polypodioides, photosystem II efficiency, chlorophyll fluorescence, quantum yield, hydroperoxides, lipid hydroperoxides, antioxidative enzymes, fatty acids"
Transcription profile of auxin related genes during positively gravitropic hypocotyl curvature of Brassica rapa.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9105288/,"Brassica rapa, gravitropism, hypocotyl, positive gravitropism, negative gravitropism, auxin, PIN genes, IAA5, ARG1, Solid Phase Gene Extraction (SPGE)"
High-gradient magnetic fields and starch metabolism: Results from a space experiment.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9617909/,"High gradient magnetic fields, gravitropism, phototropism, amyloplasts, weightlessness, microgravity, clinorotation, mechanostimulation, gene transcription, Brassica rapa"
Lipid rafts and plant gravisensitivity.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9695138/,"cell membrane, lipid rafts, Bioregenerative Life Support System, clinorotation, membrane microdomains, sterols, endocytosis, exocytosis, cytoskeleton, mechanosensitive ion channels"
Expression and characterization of the bacterial mechanosensitive channel MscS in Xenopus laevis oocytes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3503204/,"mechanosensitive ion channels, stretch-activated ion channels, Arabidopsis thaliana, MscS-Like proteins, MSL10, single-channel patch clamp electrophysiology, Xenopus laevis oocytes, anion preference, gadolinium inhibition, asymmetric activation/inactivation kinetics"
United in Diversity: Mechanosensitive Ion Channels in Plants,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5896955/,"S1P, S1PR3, mechanonociception, A mechanonociceptors, neuronal excitability, KCNQ2/3 channels, mechanical pain thresholds, pharmacological ablation, genetic ablation, mechanosensitivity"
Expressing and Characterizing Mechanosensitive Channels in Xenopus Oocytes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4469364/,"Mechanosensitive ion channel, Heterologous expression, Xenopus laevis oocytes, Patch-clamp electrophysiology, Pressure-clamp, Membrane protein expression system, Transporters, Ion channels, Plant mechanosensitive channels, Bacterial mechanosensitive channels"
The ongoing search for the molecular basis of plant osmosensing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4411250/,Error
Plastid osmotic stress influences cell differentiation at the plant shoot apex.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5047659/,"Arabidopsis thaliana, cytokinin, plastid osmotic stress, shoot apical meristem, reactive oxygen species, retrograde signaling, cytokinin receptor AHK2, WUSCHEL, GUN1, ABI4"
Spaceflight-induced synaptic modifications within hair cells of the mammalian utricle.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5454470/,"synaptic plasticity, utricle, medial extrastriola, synapse density, spaceflight, mice, International Space Station, utricular function, synaptic ribbon, ribeye"
Effects of angular frequency during clinorotation on mesenchymal stem cell morphology and migration,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5515506/,"simulated microgravity, clinorotation speed, mesenchymal stem cells, time-lapse microscopy, cell morphology, cytoarchitecture, cell migration, chemotaxis, angular frequency, lab-on-chip-based clinostat system"
"The role of FGF-2 and BMP-2 in regulation of gene induction, cell proliferation and mineralization.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3044105/,"FGF-2, BMP-2, bone mineralization, osteoblast proliferation, gene expression, fracture repair, real-time RTPCR, MC3T3E1 cells, angiogenic genes, mineralization-associated genes"
"Nutritional supplements, COX-2 and IGF-1 expression in men on active surveillance for prostate cancer.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3002170/,"Prostate cancer, Active surveillance, Lycopene, Fish oil, Insulin-like growth factor-1 (IGF-1), Cyclooxygenase 2 (COX-2), Randomized clinical trial, Gene expression, qRT–PCR, Prostate microenvironment"
To Infinity and Beyond! Human spaceflight and life science.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6188462/,Error
Hyperoxia inhibits T cell activation in mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11470607/,"Bronchopulmonary dysplasia, preterm infants, type II epithelial cells (AEC II), invariant natural killer T cells (iNKT cells), hyperoxia-induced mouse model, transwell co-culture system, anti-CD1d neutralizing antibody, α-GalCer, ferroptosis, alveolarization disorder"
"Effects of gravitational mechanical unloading in endothelial cells: association between caveolins, inflammation and adhesion molecules",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3603133/,"gravitational mechanical unloading, endothelial cells, gene expression, adhesion molecules, pro-inflammatory cytokines, eNOS, Caveolin-1, Caveolin-2, mechanical loading, vascular endothelial cell function"
n-3 Polyunsaturated fatty acids supplementation in peripheral artery disease: the OMEGA-PAD trial,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6462350/,"N-3 polyunsaturated fatty acid supplementation, Peripheral artery disease, OMEGA-PAD II trial, Specialized pro-resolving lipid mediators, Omega-3 index, Flow-mediated vasodilation, High-sensitivity C-reactive protein, Liquid-chromatography-tandem mass spectrometry, Lipoxin A5, Resolvin E3"
Molecular mechanisms underlying the enhanced functions of three-dimensional hepatocyte aggregates,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4012541/,"three-dimensional cell culture, hepatocyte, rotating wall vessel bioreactors, tissue culture dishes, gene expression, hepatocyte nuclear factor 4α, Hnf4a binding sites, hepatocyte-specific functional genes, mesenchymal and cytoskeletal genes, ex vivo"
Spaceflight alters expression of microRNA during T-cell activation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4653058/,"microRNA expression, T-cell activation, microgravity, miR-21, gene expression suppression, International Space Station, immune function, astronauts, quantitative real-time PCR, noncoding RNA mechanisms"
Spaceflight impairs antigen-specific tolerance induction in vivo and increases inflammatory cytokines.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6137544/,"dysregulated immune response, spaceflight, adoptive transfer, T-cell receptor transgenic OT-II CD4 T cells, in vivo antigen-specific immune response, ovalbumin (OVA) 323-339, monophosphoryl lipid A, immune tolerance, inflammatory cytokines, IFN-γ, IL-17"
"From cellular mechanotransduction to biologically inspired engineering: 2009 Pritzker Award Lecture, BMES Annual Meeting October 10, 2009.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2913424/,"Mechanotransduction, Tensegrity, Cell mechanics, Cytoskeleton, Integrin, Biomimetic, Micromagnetic actuators, Microfluidic systems, DNA-based nanobiotechnology, Tissue engineering"
Crewmember microbiome may influence microbial composition of ISS habitable surfaces,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7190111/,"International Space Station, microbial community, crew microbiome, long term human spaceflight, shotgun metagenomic sequencing, Livermore Metagenomics Analysis Toolkit, microbial composition, species alpha diversity, microbial surveillance, spacecraft habitat"
Sierra Nevada sweep: Metagenomic measurements of bioaerosols vertically distributed across the troposphere.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7382458/,"Airborne microbial patterns, NASA C-20A aircraft, Sierra Nevada, metagenomic DNA sequencing, culture-based methods, atmospheric microbiome, bioaerosols, human exposure likelihood model, upper troposphere, Bacillus zhangzhouensis"
Draft Genome Sequences of Fungi Isolated from the International Space Station during the Microbial Tracking-2 Experiment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8444978/,"Microbial Tracking-2, International Space Station, fungal strains, whole-genome sequences, draft genomes, microgravity adaption, human health risks, spacecraft functioning, biotechnological applications, fungi"
"Microbial tracking-2, a metagenomics analysis of bacteria and fungi onboard the International Space Station.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9241228/,"International Space Station, microbiome, metagenomics, microbial tracking, antimicrobial resistance genes, metagenomic assembled genomes, Staphylococcus sp., Malassezia sp., propidium monoazide, shotgun metagenomics"
Detection of Target Genes for Drug Repurposing to Treat Skeletal Muscle Atrophy in Mice Flown in Spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8953707/,"skeletal muscle atrophy, microgravity, spaceflight, GeneLab, transcriptomic datasets, graph convolutional networks, link prediction, drug repurposing, gene-disease associations, metabolic and neurodegenerative diseases"
Release of CD36-associated cell-free mitochondrial DNA and RNA as a hallmark of space environment response,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166646/,"Liquid biopsies, cell-free RNA (cfRNA), mitochondrial dysregulation, CD36, scavenger receptor, RNA-sequencing, International Space Station (ISS), microgravity, artificial gravity, multi-omics assessments"
