title,url,keywords
Impact of Spaceflight and Artificial Gravity on the Mouse Retina: Biochemical and Proteomic Analysis.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6165321/,"spaceflight, ocular tissue, microgravity, artificial gravity, apoptosis, proteomics, oxidative stress, retinal vascular endothelial cells, blood-retinal barrier, visual acuity"
Simulated microgravity induces regionally distinct neurovascular and structural remodeling of skeletal muscle and cutaneous arteries in the rat,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7339929/,"hindlimb unloading, microgravity, small arteries, vascular remodeling, sympathetic innervation, noradrenaline, serotonin, arterial diameter, contractile responses, endothelium-independent mechanisms"
Spaceflight decelerates the epigenetic clock orchestrated with a global alteration in DNA methylome and transcriptome in the mouse retina,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8220224/,"spaceflight, DNA methylome, transcriptome, epigenetic clock, retinal diseases, macular degeneration, epigenomic reprogramming, transcriptomic reprogramming, differential methylation, astronaut eye disorders"
Development of otolith receptors in Japanese quail.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2910419/,"otolith development, vestibular receptors, hair cell density, stereocilia polarization, afferent nerve innervation, epithelial growth, calyceal terminal formation, striolar regions, extrastriola regions, neural tracing"
Spatial and temporal characteristics of vestibular convergence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3166430/,"vestibular nuclear complex, semicircular canals, otolith organs, sensory convergence, brainstem neurons, rotational motion, translational motion, canal-otolith interaction, spatial variability, phase relationships"
Bone remodeling is regulated by inner ear vestibular signals,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6615562/,"CaV1.2 calcium channel, calcium signaling, osteoprotegerin, RANKL/RANK system, otosclerosis, osteoclast differentiation, bone remodeling, auditory ossicles, otic capsule, osteoblast differentiation"
Simulated Microgravity Enhances Oligodendrocyte Mitochondrial Function and Lipid Metabolism,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7324008/,"oligodendrocytes, myelination, simulated microgravity, lipid metabolism, energy metabolism, mitochondrial respiration, glycolysis, Krebs cycle, fatty acid synthesis, secretome"
Human Neural Stem Cells Flown into Space Proliferate and Generate Young Neurons,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8412175/,"neural stem cells, spaceflight, microgravity, proliferation, oxygen consumption, glycolysis, neuronal differentiation, electrophysiology, cell membrane properties, action potential"
Delayed Maturation of Oligodendrocyte Progenitors by Microgravity: Implications for Multiple Sclerosis and Space Flight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10607959/,Error
Space Microgravity Alters Neural Stem Cell Division: Implications for Brain Cancer Research on Earth and in Space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9699585/,"neural stem cells, abnormal cell division, cytokinesis, microgravity, spaceflight, central nervous system, cell proliferation, gravitational biology, neuroregeneration, carcinogenic susceptibility"
Oligodendrocyte Progenitors Display Enhanced Proliferation and Autophagy after Space Flight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9953055/,"space flight, oligodendrocyte progenitors, autophagic cell death, proteomic profile, heat shock protein-90 beta, SPARC, endoplasmic reticulum stress, cell proliferation, visual impairment intracranial pressure, intracranial hypertension"
Metabolomics profile of the secretome of space-flown oligodendrocytes.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10528075/,"microgravity, oligodendrocyte progenitors, global metabolomics, mitochondrial respiration, glycolysis, glutamate metabolism, energy metabolism, intracranial hypertension, visual impairment intracranial pressure, oligodendrocyte progenitor energetics"
Metabolomic profiling of the secretome from human neural stem cells flown into space.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813126/,"microgravity, neural stem cells, spaceflight, metabolomics, glycolysis, branched-chain amino acid catabolism, glutamine metabolism, NADH synthesis, polyamine spermidine formation, cellular energy metabolism"
"Strategies, research priorities, and challenges for the exploration of space beyond low-Earth orbit",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10390562/,"neurobehavioral challenges, sex as biological variable, integrative omics technologies, neural representation of gravity, multisensory processing, central nervous system, cognitive performance, personalized countermeasures, spaceflight-induced neurocognitive changes, translational neuroscience"
Spaceflight Induces Specific Alterations in the Proteomes of Arabidopsis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4290804/,"spaceflight, microgravity, Arabidopsis thaliana, proteomics, transcriptome, cell wall remodeling, organ-specific responses, iTRAQ, GFP reporter lines, RNAlater preservation"
The effect of spaceflight on the gravity-sensing auxin gradient of roots: GFP reporter gene microscopy on orbit.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5515520/,"auxin gradient, gravity sensing, primary root development, Arabidopsis thaliana, GFP reporter gene expression, spaceflight effects, cytokinin distribution, microgravity environment, root tip morphology, auxin-mediated signaling"
Skewing in Arabidopsis roots involves disparate environmental signaling pathways.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5286820/,"root skewing, root waving, transcriptomics, microarray, Arabidopsis thaliana, gene expression profiling, cellular processes, hormone signaling, cell wall organization, sugar transport"
"Data for characterization of SALK_084889, a T-DNA insertion line of Arabidopsis thaliana",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5470433/,"Arabidopsis, DREB2A, LOX1, SALK_084889, T-DNA insertion, 3′ UTR, promoter region, drought tolerance, heat tolerance, gene expression regulation"
Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5491145/,"spaceflight transcriptome response, Arabidopsis ecotypes, PhyD mutant, microgravity adaptation, plant physiology, gene expression profiling, metabolic cost of adaptation, light environment effects, genetic manipulation, root tip transcriptomics"
Phenotypic characterization of an Arabidopsis T- DNA insertion line SALK_063500,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5996828/,"Arabidopsis thaliana, T-DNA insertion, AT1G05290 gene, homozygous lethal mutation, heterozygous allele, pollen tube germination, silique phenotype, gene expression analysis, transfer DNA mutagenesis, reproductive development"
Utilization of single‚Äêimage normalized difference vegetation index (SI‚ÄêNDVI) for early plant stress detection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6201722/,"spectral reflectance, normalized difference vegetation index, plant stress response, Arabidopsis thaliana, Eruca sativa, salinity stress, ammonium nitrate treatment, false color imaging, quantitative graph analysis, vegetation health assessment"
Comparing RNA-Seq and microarray gene expression data in two zones of the Arabidopsis root apex relevant to spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6240453/,"root apex, transcriptome analysis, RNA sequencing, microarray, differential gene expression, spaceflight adaptation, Arabidopsis thaliana, meristematic zone, environmental sensing, gene expression profiling"
Spaceflight-induced alternative splicing during seedling development in Arabidopsis thaliana.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6447593/,"alternative splicing, spaceflight adaptation, microgravity response, ionizing radiation effects, transcriptional reprogramming, cell morphology alterations, molecular mechanisms, physiological adaptation, Arabidopsis thaliana, International Space Station"
The Plant Health Monitoring System of the EDEN ISS Space Greenhouse in Antarctica during the 2018 experiment phase,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7264257/,"bio-regenerative life support system, plant cultivation chamber, space plant growth facility, space food and nutrition, space analog studies, controlled environment agriculture, biomass production, LED light intensity, environmental set points, crop yield"
Root skewing-associated genes impact the spaceflight response of Arabidopsis thaliana.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7064724/,"spaceflight, microgravity, root skewing, cell wall remodeling, cortical microtubule dynamics, stress response signaling, gene expression patterns, physiological adaptation, abiotic stress, developmental age"
Articular cartilage and sternal fibrocartilage respond differently to extended microgravity.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6379395/,"articular cartilage, sternal cartilage, microgravity, proteoglycan degradation, mechano-responsive proteins, metalloproteinase gene expression, extracellular matrix, biomechanical loading, tissue-level degradation, physiological unloading"
Host-microbe interactions in microgravity: assessment and implications.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4187166/,"host-microbe interactions, microgravity, microbiome, spaceflight, eukaryotic homeostasis, genetic regulation, physiological responses, immune system, metabolic processes, microbial fitness"
Environmental cues and symbiont microbe-associated molecular patterns function in concert to drive the daily remodelling of the crypt-cell brush border of the Euprymna scolopes light organ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5219934/,"microbiota-host interactions, brush border microarchitecture, symbiont colonization, environmental light cues, circadian rhythms, microvillar density, effacement, repolarization, microbe-associated molecular patterns, phospho-lipid A"
Symbiotic organs shaped by distinct modes of genome evolution in cephalopods.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6386654/,"cephalopod symbiotic organs, light organ subfunctionalization, accessory nidamental gland, genomic reorganization, evolutionary innovation, animal-microbe associations, bilaterian genome comparison, symbiotic organ evolution, cephalopod genomics, transcriptomic analysis"
Modeled microgravity alters lipopolysaccharide and outer membrane vesicle production of the beneficial symbiont Vibrio fischeri,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7940393/,"microgravity, Vibrio fischeri, lipopolysaccharides, outer-membrane vesicles, flagellar motility, symbiotic bacteria, developmental apoptosis, outer-membrane integrity, spaceflight physiology, bacterial shedding"
Emergence of novel cephalopod gene regulation and expression through large-scale genome reorganization,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9023564/,"cephalopod genome evolution, microsynteny formation, nervous system development, gene cluster organization, regulatory genome architecture, comparative genomics, Euprymna scolopes model, molecular evolutionary mechanisms, developmental biology, genetic innovation pathways"
Modeled microgravity alters apoptotic gene expression and caspase activity in the squid-vibrio symbiosis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9389742/,"apoptosis, caspases, microgravity, symbiosis, Vibrio fischeri, Euprymna scolopes, extrinsic apoptosis, intrinsic apoptosis, microbiome interactions, spaceflight physiology"
In vitro generation of mechanically functional cartilage grafts based on adult human stem cells and 3D-woven poly(epsilon-caprolactone) scaffolds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2824534/,"cartilage tissue engineering, human mesenchymal stem cells, poly(ε-caprolactone) scaffolds, chondrogenesis, bioreactor culture, extracellular matrix composition, mechanical properties, growth factor supplementation, collagen type II expression, glycosaminoglycan content"
Chondrogenesis and mineralization during in vitro culture of human mesenchymal stem cells on three-dimensional woven scaffolds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2991213/,"human mesenchymal stem cells, three-dimensional PCL scaffolds, chondrogenic differentiation, osteogenic differentiation, extracellular matrix mineralization, glycosaminoglycan content, hydroxyproline content, calcium content, alkaline phosphatase activity, gene expression profiling"
Microbiome metadata standards: Report of the National Microbiome Data Collaborative's workshop and follow-on activities.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8269219/,Error
Spaceflight alters host-gut microbiota interactions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11362537/,"spaceflight, microgravity, gut microbiota, host-microbiome interactions, bile acid metabolism, butyrate-producing bacteria, insulin resistance, osteopenia, myopathy, multiomics analysis"
Asparagine biosynthesis as a mechanism of increased host lethality induced by Serratia marcescens in simulated microgravity environments,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9111996/,"low-shear modeled microgravity, Serratia marcescens, asparagine biosynthesis, host-pathogen interaction, Drosophila melanogaster, microbial virulence, microgravity-induced pathogenicity, asparagine utilization pathway, bacterial growth rate, L-asparaginase countermeasure"
Comparative genomic analysis of Cohnella hashimotonis sp. nov. isolated from the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10308117/,"Cohnella hashimotonis, International Space Station, microgravity microbiology, bacterial taxonomy, 16S rRNA gene sequencing, gyrB gene phylogeny, average nucleotide identity, digital DNA–DNA hybridization, pangenomic analysis, spaceflight-associated microorganisms"
Characterization of metagenome-assembled genomes from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10233975/,"metagenome-assembled genomes, microgravity, International Space Station, microbial diversity, phylogenetic analysis, antimicrobial resistance, virulence genes, cell membrane transport, biofilm formation, genome evolution"
Biocontrol in built environments to reduce pathogen exposure and infection risk.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10848226/,"indoor microbiome, biocontrol, probiotic cleaning, bacillus, antibiotic resistance, built environment, AMR, metabolic modelling, microbial ecology, pathogenic survival"
Extracellular nucleotides elicit cytosolic free calcium oscillations in Arabidopsis.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3329368/,"abscisic acid, ADP, ATP, calcium signaling, plasma membrane channels, root epidermis, ionotropic receptors, cytosolic calcium elevation, extracellular nucleotides, plant stress responses"
"Calcium, mechanical signaling, and tip growth",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12008199/,"root gravitropism, phytohormone signaling, CRW1 gene, EIN3-binding F-box protein, reactive oxygen species production, root cap stability, PIN-FORMED 2 polar localization, auxin symmetric distribution, ethylene signaling pathway, mechanosensing calcium signaling"
Gravitropism and mechanical signaling in plants.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12008199/,"root gravitropism, phytohormone signaling, CRW1 gene, EIN3-binding F-box protein, reactive oxygen species production, root cap stability, PIN-FORMED 2 polarization, auxin distribution, ethylene signaling pathway, mechanosensing calcium signaling"
"Salt stress-induced Ca2+ waves are associated with rapid, long-distance root-to-shoot signaling in plants.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4035928/,"Ca²⁺ signaling, long-distance signaling, cortical cell layers, endodermal cell layers, salt stress response, molecular response triggering, plant-wide communication, Yellow Cameleon reporter, Two Pore Channel 1, rapid signal transmission"
Gravitropic signaling in plants,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12008199/,"root gravitropism, phytohormone signaling, CRW1 gene, EIN3-binding F-box protein, reactive oxygen species production, root cap stability, PIN-FORMED 2 polar localization, auxin symmetric distribution, ethylene signaling pathway, mechanosensing calcium signaling"
Wortmannin-induced vacuole fusion enhances amyloplast dynamics in Arabidopsis zigzag1 hypocotyls.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5181587/,"amyloplasts, graviperceptive cells, zig-1 hypocotyls, wortmannin treatment, vacuole association, cytoskeleton dynamics, gravitropism mechanisms, SNARE proteins, cellular movement restriction, microgravity simulation"
A ROS-assisted calcium wave dependent on AtRBOHD and TPC1 propagates the systemic response to salt stress in Arabidopsis roots,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4936552/,"calcium-induced calcium release, reactive oxygen species, stress-induced calcium waves, plant cellular signaling, calcium dynamics, ROS-assisted signaling, cellular stress response, plant physiology, calcium homeostasis, signal transduction pathways"
"ROS, calcium and electric signals: Key mediators of rapid systemic signaling in plants",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7610290/,"reactive oxygen species, vascular bundles, systemic response, Arabidopsis thaliana, excess light stress, oxidative stress, plant physiology, stress response mechanisms, cellular signaling, photosynthetic stress response"
Real-time In Vivo Recording of Arabidopsis Calcium Signals During Insect Feeding Using a Fluorescent Biosensor,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5614317/,"calcium signaling, biotic stress response, plant defense mechanisms, GCaMP3 biosensor, Arabidopsis thaliana, aphid feeding behavior, cytosolic calcium dynamics, fluorescent microscopy, systemic calcium waves, hemipteran pest interaction"
"Orchestrating rapid long-distance signaling in plants with Ca2+ , ROS, and electrical signals",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5677518/,"calcium signaling, reactive oxygen species, systemic signaling, plasmodesmata, cell-to-cell communication, NADPH oxidase RBOHD, two pore channel 1, glutamate receptor-like channels, plant stress response, signal transduction"
"Glutamate triggers long-distance, calcium-based plant defense signaling.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11850895/,"glutathione deficiency, glutamate accumulation, wound signaling, defense signaling attenuation, GLUTAMATE RECEPTOR-LIKE 3.3, calcium-based signaling, systemic communication systems, environmental stress response, herbivory defense, pathogen invasion defense"
Test of Arabidopsis Space Transcriptome: A discovery environment to explore multiple plant biology spaceflight experiments.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7076552/,"Arabidopsis thaliana, spaceflight, microgravity, transcriptomics, proteomics, oxidative stress, mitochondrial function, gene expression, RNAseq, microarray"
Tonoplast-localized Ca2+ pumps regulate Ca2+ signals during pattern-triggered immunity in Arabidopsis thaliana.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7414185/,"calcium signaling, plant immunity, flg22 elicitor, tonoplast calcium pumps, calcium dynamics, innate immune responses, vacuolar membrane, calcium ATPase, immune signaling pathways, cellular calcium homeostasis"
The fast and the furious: Rapid long-range signaling in plants.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8133610/,"systemic signaling, electrical signals, Ca2+ signaling, reactive oxygen species, NADPH oxidases, ion channels, two pore channels, glutamate receptor-like proteins, cyclic nucleotide gated channels, hormone production, primary metabolites, gene expression patterns, antiherbivore defenses, rapid plant-wide responses"
Rad-Bio-App: A discovery environment for biologists to explore spaceflight-related radiation exposures,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8113475/,"microgravity, ionizing radiation, spaceflight biology, radiation exposure, biological systems, molecular biology, physiology, plant sciences, microbiology, GeneLab data repository"
The vacuolar H+/Ca transporter CAX1 participates in submergence and anoxia stress responses.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9706465/,"anoxia tolerance, calcium signaling, cation/proton exchangers, CAX1 mutants, vacuolar calcium homeostasis, reactive oxygen species production, hormone signaling pathways, metabolic process alterations, cytosolic calcium dynamics, reoxygenation stress response"
Meta-analysis of the space flight and microgravity response of the Arabidopsis plant transcriptome,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10027818/,"Arabidopsis thaliana, spaceflight stress response, microgravity effects, transcriptomic analysis, differential gene expression, radiation exposure, plant growth physiology, experimental hardware influence, genetic databases, molecular stress pathways"
"Low-dose, ionizing radiation and age-related changes in skeletal microarchitecture",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3337602/,"osteoporosis, ionizing radiation, gamma radiation, bone microarchitecture, cancellous bone, osteoclastic activity, bone turnover, skeletal aging, microcomputed tomography, bone cell differentiation"
Ionizing Radiation Stimulates Expression of Pro-Osteoclastogenic Genes in Marrow and Skeletal Tissue,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4490751/,"ionizing radiation, bone resorption, osteoclastogenesis, Rankl/Opg ratio, cytokine expression, microgravity analog, bone mineral loss, cellular radiation response, inflammatory bone disease, osteoclastic activity"
Preservation of Multiple Mammalian Tissues to Maximize Science Return from Ground Based and Spaceflight Experiments,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5132293/,"RNA integrity, tissue preservation, microgravity simulation, rodent dissection, frozen storage, hepatic enzyme activity, gene expression analysis, spaceflight experimentation, sample quality assessment, long-duration storage effects"
Hindlimb Unloading: Rodent Analog for Microgravity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11747068/,"vascular deconditioning, hindlimb unloading, single-cell RNA sequencing, endothelial cells, smooth muscle cells, fibroblasts, cellular communication, transcription factors, extracellular matrix remodeling, inflammation"
Redox Signaling and Its Impact on Skeletal and Vascular Responses to Spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5666834/,"spaceflight, microgravity, radiation, bone, vasculature, oxidative stress, redox signaling, hindlimb unloading, reactive oxygen species, antioxidant"
Influence of social isolation during prolonged simulated weightlessness by hindlimb unloading,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6753329/,"hindlimb unloading, microgravity simulation, musculoskeletal disuse, immune cell distribution, hypothalamic-pituitary-adrenal axis, adrenal gland mass, corticosterone levels, social housing, spaceflight stressors, tissue response variability"
Validation of a new Rodent experimental System to investigate consequences of Long Duration Space Habitation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012842/,"microgravity, spaceflight, rodent research, liver enzyme activity, thymus weight, soleus muscle atrophy, on-orbit sample recovery, chronic stress indices, translational research, ageing"
Skeletal tissue regulation by catalase over-expression in mitochondria,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4405755/,"disuse muscle atrophy, mitochondrial dysfunction, hindlimb unloading, oxidative stress response, mitochondrial fusion proteins, OXPHOS capacity impairment, AMPK pathway activation, PGC-1α overexpression, MuRF1 expression, autophagic factors"
Overexpression of catalase in mitochondria mitigates changes in hippocampal cytokine expression following simulated microgravity and isolation.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8260663/,"simulated microgravity, hippocampus, inflammatory cytokines, mitochondrial reactive oxygen species, catalase overexpression, neuroinflammatory responses, hindlimb unloading, mitochondrial ROS signaling, isolation stress, cytokine expression regulation"
An extensive allelic series of Drosophila kae1 mutants reveals diverse and tissue-specific requirements for t6A biogenesis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4647464/,"N6-threonylcarbamoyl-adenosine, t6A RNA modification, Kae1 protein, Drosophila melanogaster, tRNA stability, anticodon-codon interaction, lymph gland hyperplasia, lamellocyte formation, tissue-specific gene function, developmental biology"
Novel Organelles with Elements of Bacterial and Eukaryotic Secretion Systems Weaponize Parasites of Drosophila,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5659752/,"Drosophila melanogaster, parasitoid wasps, Leptopilina boulardi, Leptopilina heterotoma, virus-like particles, mixed strategy extracellular vesicles, hemocytes, NF-κB-mediated immunity, bacterial type 3 secretion systems, proteomics"
A combined computational strategy of sequence and structural analysis predicts the existence of a functional eicosanoid pathway in Drosophila melanogaster.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6372189/,"eicosanoid biosynthesis, Drosophila melanogaster, cyclooxygenase, lipoxygenase, bioinformatics analysis, structural modeling, enzyme homologs, biolipid synthesis, mechanistic pathways, genetic regulation"
Immune suppressive extracellular vesicle proteins of Leptopilina heterotoma are encoded in the wasp genome.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6945029/,"extracellular vesicle, whole genome sequencing, Leptopilina heterotoma, endoparasitoid wasp, Drosophila, virus-like particle, host-parasite interaction, immune suppression, proteomics, vertical inheritance"
Spaceflight and simulated microgravity conditions increase virulence of Serratia marcescens in the Drosophila melanogaster infection model.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7000411/,"Serratia marcescens, Drosophila melanogaster, spaceflight, microgravity, virulence, innate immunity, bacterial growth, pathogenesis, immune deficiency pathway, Toll pathway"
A parasitoid wasp of Drosophila employs preemptive and reactive strategies to deplete its host's blood cells,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8191917/,"extracellular vesicles, hematopoietic depletion, immune suppression, posterior signaling center, lamellocyte differentiation, endocytic machinery, phagolysosomal compartments, Rab5/Rab7 signaling, lymph gland disintegration, parasitoid wasp virulence"
In Silico Analysis of a Drosophila Parasitoid Venom Peptide Reveals Prevalence of the Cation‚ÄìPolar‚ÄìCation Clip Motif in Knottin Proteins,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9865768/,"host–parasite interaction, Drosophila immunity, Leptopilina heterotoma venom, cysteine knot motif, knottin fold structure, Cation–Polar–Cation clip, antimicrobial peptide activity, heparin-binding motif, Toll-NF-kappa B pathway, miniprotein therapeutics"
Drosophila parasitoids go to space: Unexpected effects of spaceflight on hosts and their parasitoids.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10797188/,"Drosophila melanogaster, spaceflight, microgravity, immune system dysfunction, parasitoid wasps, blood cell function, inflammation-related genes, tumor burden, host-parasite interactions, wing morphology"
Drosophila parasitoids go to space: Unexpected effects of spaceflight on hosts and their parasitoids,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10797188/,"Drosophila melanogaster, spaceflight, microgravity, immune system dysfunction, parasitoid wasps, blood cell function, inflammation-related genes, tumor burden, host-parasite interactions, wing morphogenesis"
Simultaneous exposure of cultured human lymphoblastic cells to simulated microgravity and radiation increases chromosome aberrations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7555395/,"microgravity, space radiation, chromosome aberrations, lymphoblastic cells, carbon ions, X-rays, cellular response, health risk assessment, cancer risk, molecular mechanisms"
Genes required for survival in microgravity revealed by genome-wide yeast deletion collections cultured during spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4309212/,"microgravity, yeast deletion collection, DNA barcoding, spaceflight stress response, DNA damage, redox state, hyperosmolar stress, genome-wide fitness profiling, molecular barcoded strains, cellular stress adaptation"
Physical Forces Modulate Oxidative Status and Stress Defense Meditated Metabolic Adaptation of Yeast Colonies: Spaceflight and Microgravity Simulations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6560652/,"yeast colonies, microgravity, reactive oxygen species, shear stress, apoptosis, ammonia convection, cellular redox responses, spaceflight conditions, gene expression regulation, colony differentiation"
Effects of space flight on mouse liver versus kidney: Gene pathway analyses.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6321533/,"spaceflight, microgravity, gene expression, transcriptome, liver, kidney, apoptosis, cellular responses to peptides, fat cell differentiation, negative regulation of protein kinase"
Yeast in Space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12040010/,"central nervous system infection, cryptococcal meningitis, Cryptococcus albidus, liposomal-amphotericin B, ideal bodyweight dosing, severely obese patient, cerebrospinal fluid, yeast-like colonies, mass spectrometry identification, antifungal therapy"
Endocrine Effects of Space Flight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11833055/,"microgravity, three-dimensional clinostat, central nervous system, brain transcriptomics, serum metabolomics, fecal microbiomics, osteoclastic activity, neurobehavioral alterations, spaceflight simulation, mouse model"
Role of shear stress on renal proximal tubular cells for nephrotoxicity assays,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9146534/,"contrast-induced nephropathy, kidney-on-a-chip, renal tubular cell injury, fluid shear stress, contrast media viscosity, proximal tubule epithelial cells, cytotoxicity, renal hemodynamics, iso-osmolar contrast media, low-osmolar contrast media"
Bone hemodynamic responses to changes in external pressure.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11492218/,"epinephrine, otoendoscopic surgery, surgical field clarity, hemodynamics, subcutaneous injection, external auditory canal, general anesthesia, randomized controlled trial, tympanic membrane flap, hemodynamic stability"
Back pain in space and post-flight spine injury: Mechanisms and countermeasure development,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6339989/,"microgravity, lumbar spine, multifidus muscle, erector spinae, disc herniation, spine biomechanics, osteoclastic activity, intervertebral disc, vertebral end plate, muscle atrophy"
Fifteen days of microgravity causes growth in calvaria of mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4110898/,"bone remodeling, microgravity, skeletal unloading, calvarial bone, bone volume, cross-sectional thickness, tissue mineral density, fluid shifts, osteogenic response, cranial adaptation"
Altered disc compression in children with idiopathic low back pain: an upright magnetic resonance imaging backpack study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3947616/,"idiopathic low back pain, lumbar intervertebral disc compression, upright MRI, lumbar lordosis, lumbar coronal deformity, pediatric spinal response, backpack load effects, disc height measurement, pain score analysis, spinal biomechanics in microgravity simulation"
Spaceflight-induced bone loss alters failure mode and reduces bending strength in murine spinal segments.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5477841/,"spaceflight, intervertebral disc, microgravity, four-point bending, disc herniation, vertebral bone loss, bone mineral density, trabecular thickness, growth plate, μCT analysis"
Spaceflight-associated vascular remodeling and gene expression in mouse calvaria.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9139491/,"bone mass loss, microgravity, calvarial vascular remodeling, osteoclastic activity, angiogenesis, VEGFA, BMP-2, spaceflight-induced bone restructuring, gene expression, long-duration spaceflight"
"Exposure of Mycobacterium marinum to low-shear modeled microgravity: Effect on growth, the transcriptome and survival under stress.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5515531/,"Mycobacterium marinum, low-shear modeled microgravity, transcriptome analysis, sigma factor H, bacterial growth, biofilm formation, oxidative stress resistance, metabolic downregulation, lipid degradation, chaperone expression"
